# Residuals     
# Time          	p               	sigmaxx         	sigmaxy         	sigmayy         	sigmazz         
1.38            	1.53346090e-01	4.72218510e-03	4.26069010e-03	2.05167100e-03	0.00000000e+00
1.385           	3.86341360e-01	4.71066070e-03	4.25055390e-03	2.24745690e-03	0.00000000e+00
1.39            	1.61281260e-01	4.69920030e-03	4.24044890e-03	2.45929320e-03	0.00000000e+00
1.395           	2.81368350e-01	4.68780330e-03	4.23041220e-03	3.00746050e-03	0.00000000e+00
1.4             	1.73844490e-01	4.67646850e-03	4.22037960e-03	2.37654000e-03	0.00000000e+00
1.405           	1.39973140e-01	4.66519500e-03	4.21036790e-03	2.11194270e-03	0.00000000e+00
1.41            	1.61188990e-01	4.65398160e-03	4.20038220e-03	2.03557630e-03	0.00000000e+00
1.415           	1.62810300e-01	4.64282740e-03	4.19042400e-03	2.54796160e-03	0.00000000e+00
1.42            	8.57219060e-02	4.63173120e-03	4.18049340e-03	2.81873050e-03	0.00000000e+00
1.425           	1.19713020e-01	4.62069230e-03	4.17059010e-03	2.92997410e-03	0.00000000e+00
1.43            	1.30974510e-01	4.60970940e-03	4.16071360e-03	2.47167570e-03	0.00000000e+00
1.435           	4.07903730e-01	4.59878180e-03	4.15086340e-03	2.47946410e-03	0.00000000e+00
1.44            	1.38272120e-01	4.58790850e-03	4.14103920e-03	2.68899890e-03	0.00000000e+00
1.445           	1.59035210e-01	4.57708840e-03	4.13129990e-03	2.76721180e-03	0.00000000e+00
1.45            	2.29119810e-01	4.56635390e-03	4.12154420e-03	2.78434670e-03	0.00000000e+00
1.455           	9.80156310e-02	4.55564740e-03	4.11179930e-03	2.95861300e-03	0.00000000e+00
1.46            	1.64360050e-01	4.54498390e-03	4.10207390e-03	2.65880790e-03	0.00000000e+00
1.465           	2.37453690e-01	4.53436770e-03	4.09237040e-03	3.25189000e-03	0.00000000e+00
1.47            	1.16850160e-01	4.52379960e-03	4.08268970e-03	3.24343260e-03	0.00000000e+00
1.475           	1.20205180e-01	4.51327810e-03	4.07290130e-03	2.55768310e-03	0.00000000e+00
1.48            	8.95940190e-02	4.50280370e-03	4.06322510e-03	2.74312930e-03	0.00000000e+00
1.485           	1.22690790e-01	4.49237560e-03	4.05360070e-03	3.52879060e-03	0.00000000e+00
1.49            	1.19233890e-01	4.48199350e-03	4.04404880e-03	3.11398810e-03	0.00000000e+00
1.495           	1.36561380e-01	4.47165650e-03	4.03449320e-03	3.79840260e-03	0.00000000e+00
1.5             	1.54286040e-01	4.46136380e-03	4.02495000e-03	3.34751210e-03	0.00000000e+00
1.505           	3.17130540e-01	4.45113590e-03	4.01542430e-03	3.60263680e-03	0.00000000e+00
1.51            	2.60232850e-01	4.44093490e-03	4.00591770e-03	3.10364550e-03	0.00000000e+00
1.515           	1.83296840e-01	4.43077070e-03	3.99643040e-03	3.09042190e-03	0.00000000e+00
1.52            	1.64850320e-01	4.42064600e-03	3.98696220e-03	2.41525320e-03	0.00000000e+00
1.525           	1.01861320e-01	4.41056120e-03	3.97751290e-03	3.21020510e-03	0.00000000e+00
1.53            	1.56712000e-01	4.40051660e-03	3.96813170e-03	3.17264190e-03	0.00000000e+00
1.535           	1.78039910e-01	4.39031830e-03	3.95875040e-03	2.51929980e-03	0.00000000e+00
1.54            	2.94467710e-01	4.38029680e-03	3.94936440e-03	3.11627220e-03	0.00000000e+00
1.545           	1.43346290e-01	4.37035850e-03	3.93998840e-03	2.37970520e-03	0.00000000e+00
1.55            	1.42783000e-01	4.36047210e-03	3.93062710e-03	3.28393800e-03	0.00000000e+00
1.555           	1.90378850e-01	4.35062680e-03	3.92128180e-03	2.74448380e-03	0.00000000e+00
1.56            	2.21893040e-01	4.34081850e-03	3.91195280e-03	2.27725630e-03	0.00000000e+00
1.565           	2.18283410e-01	4.33104560e-03	3.90264000e-03	2.56968200e-03	0.00000000e+00
1.57            	1.46740120e-01	4.32130700e-03	3.89334320e-03	2.24370220e-03	0.00000000e+00
1.575           	1.37522240e-01	4.31160200e-03	3.88407300e-03	2.94902530e-03	0.00000000e+00
1.58            	1.26387170e-01	4.30193010e-03	3.87481060e-03	2.46798080e-03	0.00000000e+00
1.585           	3.99646850e-01	4.29229050e-03	3.86556080e-03	2.65061050e-03	0.00000000e+00
1.59            	1.30594780e-01	4.28268260e-03	3.85628530e-03	2.15288900e-03	0.00000000e+00
1.595           	5.24108970e-01	4.27300160e-03	3.84695410e-03	2.92399750e-03	0.00000000e+00
1.6             	1.29535990e-01	4.26330700e-03	3.83764600e-03	2.93399850e-03	0.00000000e+00
1.605           	1.35655940e-01	4.25364380e-03	3.82834750e-03	2.27445310e-03	0.00000000e+00
1.61            	1.47214630e-01	4.24401150e-03	3.81906190e-03	3.03318090e-03	0.00000000e+00
1.615           	4.08894980e-01	4.23440940e-03	3.80979030e-03	2.64662520e-03	0.00000000e+00
1.62            	2.08671570e-01	4.22483590e-03	3.80033670e-03	2.23467850e-03	0.00000000e+00
1.625           	2.17136900e-01	4.21529080e-03	3.79103200e-03	2.06544920e-03	0.00000000e+00
1.63            	2.44294060e-01	4.20577410e-03	3.78178620e-03	2.69685590e-03	0.00000000e+00
1.635           	1.80810910e-01	4.19621220e-03	3.77247540e-03	1.76459780e-03	0.00000000e+00
1.64            	9.98944550e-02	4.18660820e-03	3.76317100e-03	2.33678910e-03	0.00000000e+00
1.645           	1.26211630e-01	4.17708270e-03	3.75388240e-03	1.69549830e-03	0.00000000e+00
1.65            	1.14003910e-01	4.16754990e-03	3.74460830e-03	2.18744940e-03	0.00000000e+00
1.655           	3.28301720e-01	4.15803300e-03	3.73534810e-03	2.03837810e-03	0.00000000e+00
1.66            	3.00505130e-01	4.14853950e-03	3.72615020e-03	1.75810370e-03	0.00000000e+00
1.665           	1.50621400e-01	4.13907160e-03	3.71693220e-03	1.54516600e-03	0.00000000e+00
1.67            	1.18102600e-01	4.12962950e-03	3.70771610e-03	1.66634380e-03	0.00000000e+00
1.675           	1.73162690e-01	4.12021280e-03	3.69850910e-03	1.56394390e-03	0.00000000e+00
1.68            	1.12379130e-01	4.11082140e-03	3.68931350e-03	1.75163890e-03	0.00000000e+00
1.685           	3.31138910e-01	4.10145470e-03	3.68013000e-03	1.24624640e-03	0.00000000e+00
1.69            	1.26891300e-01	4.09211220e-03	3.67095850e-03	2.04010000e-03	0.00000000e+00
1.695           	1.36985330e-01	4.08279370e-03	3.66179920e-03	1.45802120e-03	0.00000000e+00
1.7             	1.48150730e-01	4.07349850e-03	3.65265170e-03	2.02139640e-03	0.00000000e+00
1.705           	1.01102080e-01	4.06425780e-03	3.64359210e-03	1.51992500e-03	0.00000000e+00
1.71            	1.24976760e-01	4.05501810e-03	3.63453000e-03	1.63881660e-03	0.00000000e+00
1.715           	3.39316340e-01	4.04579240e-03	3.62522470e-03	2.51331620e-03	0.00000000e+00
1.72            	3.59215110e-01	4.03658520e-03	3.61606080e-03	3.03120750e-03	0.00000000e+00
1.725           	1.32523850e-01	4.02739850e-03	3.60695130e-03	2.43917760e-03	0.00000000e+00
1.73            	1.17685030e-01	4.01823200e-03	3.59792130e-03	2.82493780e-03	0.00000000e+00
1.735           	1.27810340e-01	4.00908690e-03	3.58886990e-03	2.40091880e-03	0.00000000e+00
1.74            	2.66065410e-01	3.99998340e-03	3.57981840e-03	2.26702660e-03	0.00000000e+00
1.745           	1.56326650e-01	3.99088470e-03	3.57077390e-03	3.24472130e-03	0.00000000e+00
1.75            	1.31916400e-01	3.98180070e-03	3.56173860e-03	3.52303920e-03	0.00000000e+00
1.755           	1.89904050e-01	3.97273420e-03	3.55271310e-03	2.50422440e-03	0.00000000e+00
1.76            	2.26317800e-01	3.96368610e-03	3.54369750e-03	3.34664650e-03	0.00000000e+00
1.765           	1.22475270e-01	3.95467050e-03	3.53469200e-03	2.77642930e-03	0.00000000e+00
1.77            	2.45499370e-01	3.94566280e-03	3.52569620e-03	3.26294090e-03	0.00000000e+00
1.775           	2.62947700e-01	3.93666960e-03	3.51671020e-03	3.48850000e-03	0.00000000e+00
1.78            	2.00452260e-01	3.92770310e-03	3.50773380e-03	3.61842420e-03	0.00000000e+00
1.785           	1.07104070e-01	3.91874610e-03	3.49876690e-03	3.47326240e-03	0.00000000e+00
1.79            	1.61023080e-01	3.90980340e-03	3.48980930e-03	3.16064880e-03	0.00000000e+00
1.795           	1.37206230e-01	3.90088420e-03	3.48089490e-03	3.47001510e-03	0.00000000e+00
1.8             	1.83322100e-01	3.89198140e-03	3.47196640e-03	2.93740040e-03	0.00000000e+00
1.805           	4.13603020e-01	3.88308860e-03	3.46303920e-03	2.97636510e-03	0.00000000e+00
1.81            	1.87786130e-01	3.87421380e-03	3.45411840e-03	3.39971940e-03	0.00000000e+00
1.815           	1.30989930e-01	3.86535680e-03	3.44520570e-03	3.41190700e-03	0.00000000e+00
1.82            	1.60201860e-01	3.85619440e-03	3.43630140e-03	2.83813960e-03	0.00000000e+00
1.825           	4.16517950e-01	3.84726730e-03	3.42746970e-03	3.07406170e-03	0.00000000e+00
1.83            	1.35229030e-01	3.83842780e-03	3.41860240e-03	3.34225670e-03	0.00000000e+00
1.835           	3.72818790e-01	3.82962670e-03	3.40973630e-03	3.48380040e-03	0.00000000e+00
1.84            	4.39037530e-01	3.82084750e-03	3.40086860e-03	3.05079530e-03	0.00000000e+00
1.845           	1.11185120e-01	3.81208470e-03	3.39201130e-03	3.57752520e-03	0.00000000e+00
1.85            	1.16026800e-01	3.80333610e-03	3.38315750e-03	3.57473610e-03	0.00000000e+00
1.855           	4.29190810e-01	3.79460100e-03	3.37431420e-03	3.42492690e-03	0.00000000e+00
1.86            	1.93205830e-01	3.78587760e-03	3.36522640e-03	3.40170770e-03	0.00000000e+00
1.865           	1.11472810e-01	3.77716600e-03	3.35631720e-03	3.21222500e-03	0.00000000e+00
1.87            	3.83638970e-01	3.76846650e-03	3.34747300e-03	3.20258440e-03	0.00000000e+00
1.875           	3.54741360e-01	3.75977960e-03	3.33871690e-03	3.04251610e-03	0.00000000e+00
1.88            	3.54379520e-01	3.75110510e-03	3.32993300e-03	3.03427820e-03	0.00000000e+00
1.885           	1.32228300e-01	3.74244250e-03	3.32114520e-03	3.14019230e-03	0.00000000e+00
1.89            	9.32055000e-02	3.73379160e-03	3.31236120e-03	3.13606540e-03	0.00000000e+00
1.895           	1.05966290e-01	3.72515230e-03	3.30358370e-03	2.76937030e-03	0.00000000e+00
1.9             	1.11071120e-01	3.71652420e-03	3.29481340e-03	2.74725690e-03	0.00000000e+00
1.905           	2.60510530e-01	3.70790720e-03	3.28605070e-03	2.35464430e-03	0.00000000e+00
1.91            	1.82704830e-01	3.69930110e-03	3.27729540e-03	3.05588940e-03	0.00000000e+00
1.915           	2.18499710e-01	3.69070590e-03	3.26858740e-03	2.48780300e-03	0.00000000e+00
1.92            	1.62963170e-01	3.68212140e-03	3.25985950e-03	3.15471610e-03	0.00000000e+00
1.925           	1.36052280e-01	3.67354730e-03	3.25112990e-03	3.21123190e-03	0.00000000e+00
1.93            	1.68007490e-01	3.66498330e-03	3.24240460e-03	2.92783320e-03	0.00000000e+00
1.935           	2.31075100e-01	3.65642950e-03	3.23371340e-03	2.65011300e-03	0.00000000e+00
1.94            	1.70613590e-01	3.64788560e-03	3.22501000e-03	3.51063190e-03	0.00000000e+00
1.945           	8.46142360e-02	3.63935130e-03	3.21630750e-03	3.15546660e-03	0.00000000e+00
1.95            	9.53337780e-02	3.63082670e-03	3.20762960e-03	3.24489480e-03	0.00000000e+00
1.955           	1.03366210e-01	3.62231140e-03	3.19894470e-03	2.91419920e-03	0.00000000e+00
1.96            	2.14694660e-01	3.61380540e-03	3.19026220e-03	2.80702410e-03	0.00000000e+00
1.965           	1.60292430e-01	3.60530840e-03	3.18159910e-03	2.92276080e-03	0.00000000e+00
1.97            	8.72636030e-02	3.59682030e-03	3.17293310e-03	3.12240200e-03	0.00000000e+00
1.975           	8.28184370e-02	3.58834110e-03	3.16428080e-03	3.18586290e-03	0.00000000e+00
1.98            	3.13738330e-01	3.57987040e-03	3.15563490e-03	3.17438760e-03	0.00000000e+00
1.985           	1.12896980e-01	3.57140830e-03	3.14699370e-03	2.82564380e-03	0.00000000e+00
1.99            	2.87122980e-01	3.56295460e-03	3.13836030e-03	2.88512550e-03	0.00000000e+00
1.995           	1.16183250e-01	3.55450710e-03	3.12940250e-03	2.86745180e-03	0.00000000e+00
2               	1.29128740e-01	3.54606600e-03	3.12067430e-03	2.75290460e-03	0.00000000e+00
2.005           	1.45770500e-01	3.53763250e-03	3.11202730e-03	2.29412680e-03	0.00000000e+00
2.01            	2.37807800e-01	3.52912310e-03	3.10341070e-03	2.79258040e-03	0.00000000e+00
2.015           	2.69012450e-01	3.52061550e-03	3.09481140e-03	2.86891670e-03	0.00000000e+00
2.02            	1.24497450e-01	3.51211640e-03	3.08622120e-03	2.76324280e-03	0.00000000e+00
2.025           	1.46642440e-01	3.50362590e-03	3.07763750e-03	2.94306820e-03	0.00000000e+00
2.03            	1.23812850e-01	3.49514370e-03	3.06906170e-03	2.74830500e-03	0.00000000e+00
2.035           	1.66229800e-01	3.48666990e-03	3.06049330e-03	2.96258870e-03	0.00000000e+00
2.04            	1.90305600e-01	3.47820420e-03	3.05193190e-03	2.96861290e-03	0.00000000e+00
2.045           	9.27922220e-02	3.46974670e-03	3.04337860e-03	2.96666270e-03	0.00000000e+00
2.05            	2.29885480e-01	3.46129720e-03	3.03483030e-03	2.55411010e-03	0.00000000e+00
2.055           	7.63179700e-02	3.45278700e-03	3.02628950e-03	3.05699730e-03	0.00000000e+00
2.06            	1.20303870e-01	3.44426730e-03	3.01775570e-03	2.46266340e-03	0.00000000e+00
2.065           	3.15834460e-01	3.43575610e-03	3.00923010e-03	2.72451050e-03	0.00000000e+00
2.07            	1.21089960e-01	3.42725340e-03	3.00071060e-03	2.31452440e-03	0.00000000e+00
2.075           	1.34910500e-01	3.41875910e-03	2.99215100e-03	2.27082340e-03	0.00000000e+00
2.08            	1.80860700e-01	3.41027300e-03	2.98358370e-03	2.12774630e-03	0.00000000e+00
2.085           	1.10392610e-01	3.40179510e-03	2.97502380e-03	2.34864750e-03	0.00000000e+00
2.09            	1.83744340e-01	3.39332530e-03	2.96647160e-03	2.09274580e-03	0.00000000e+00
2.095           	2.93549940e-01	3.38486350e-03	2.95792690e-03	2.42777080e-03	0.00000000e+00
2.1             	2.86333960e-01	3.37640970e-03	2.94938980e-03	2.32846040e-03	0.00000000e+00
2.105           	1.47855230e-01	3.36796380e-03	2.94086030e-03	1.89363970e-03	0.00000000e+00
2.11            	2.25839000e-01	3.35952560e-03	2.93233840e-03	2.00590480e-03	0.00000000e+00
2.115           	2.12801850e-01	3.35109520e-03	2.92382410e-03	2.26628930e-03	0.00000000e+00
2.12            	1.63954310e-01	3.34267240e-03	2.91528020e-03	2.07368470e-03	0.00000000e+00
2.125           	1.48834890e-01	3.33425720e-03	2.90672180e-03	2.29965790e-03	0.00000000e+00
2.13            	9.54400620e-02	3.32584950e-03	2.89817190e-03	2.44939120e-03	0.00000000e+00
2.135           	1.30676300e-01	3.31744930e-03	2.88963150e-03	2.35910710e-03	0.00000000e+00
2.14            	1.35028860e-01	3.30905650e-03	2.88109870e-03	1.78253860e-03	0.00000000e+00
2.145           	1.03699280e-01	3.30067110e-03	2.87257390e-03	2.23831670e-03	0.00000000e+00
2.15            	1.39127990e-01	3.29229300e-03	2.86405740e-03	1.89316050e-03	0.00000000e+00
2.155           	1.42041250e-01	3.28392210e-03	2.85554910e-03	1.86286740e-03	0.00000000e+00
2.16            	1.27583540e-01	3.27555830e-03	2.84704910e-03	1.68689600e-03	0.00000000e+00
2.165           	2.92637560e-01	3.26720180e-03	2.83855640e-03	2.05436040e-03	0.00000000e+00
2.17            	1.64458920e-01	3.25885230e-03	2.83007280e-03	1.63060030e-03	0.00000000e+00
2.175           	2.07515010e-01	3.25050980e-03	2.82159780e-03	1.65333050e-03	0.00000000e+00
2.18            	1.70084230e-01	3.24217440e-03	2.81313230e-03	1.83834980e-03	0.00000000e+00
2.185           	1.61244580e-01	3.23384590e-03	2.80467450e-03	1.85258340e-03	0.00000000e+00
2.19            	1.30712610e-01	3.22552440e-03	2.79622490e-03	1.80296780e-03	0.00000000e+00
2.195           	9.08385960e-02	3.21720970e-03	2.78778370e-03	1.87028240e-03	0.00000000e+00
2.2             	1.59642620e-01	3.20890190e-03	2.77934980e-03	2.06811300e-03	0.00000000e+00
2.205           	1.83549050e-01	3.20060090e-03	2.77092620e-03	2.18430320e-03	0.00000000e+00
2.21            	1.28740810e-01	3.19230670e-03	2.76251050e-03	2.04014820e-03	0.00000000e+00
2.215           	2.05357490e-01	3.18401930e-03	2.75410330e-03	1.83450020e-03	0.00000000e+00
2.22            	1.40347470e-01	3.17573860e-03	2.74570340e-03	1.61880460e-03	0.00000000e+00
2.225           	2.03618900e-01	3.16746450e-03	2.73731280e-03	1.87108630e-03	0.00000000e+00
2.23            	2.46167290e-01	3.15919720e-03	2.72893090e-03	1.91911510e-03	0.00000000e+00
2.235           	1.08742180e-01	3.15093650e-03	2.72055780e-03	1.97656310e-03	0.00000000e+00
2.24            	1.38405260e-01	3.14268240e-03	2.71219430e-03	2.05574500e-03	0.00000000e+00
2.245           	1.45489500e-01	3.13443490e-03	2.70383880e-03	1.65583690e-03	0.00000000e+00
2.25            	1.06465460e-01	3.12619410e-03	2.69549170e-03	1.98798690e-03	0.00000000e+00
2.255           	1.59717230e-01	3.11795980e-03	2.68715320e-03	1.78506990e-03	0.00000000e+00
2.26            	1.20393950e-01	3.10973200e-03	2.67882340e-03	1.77440500e-03	0.00000000e+00
2.265           	3.29518070e-01	3.10151080e-03	2.67050230e-03	1.91324930e-03	0.00000000e+00
2.27            	3.21629910e-01	3.09329610e-03	2.66218890e-03	1.78113580e-03	0.00000000e+00
2.275           	1.43821010e-01	3.08508790e-03	2.65388600e-03	1.72759310e-03	0.00000000e+00
2.28            	1.44213120e-01	3.07688630e-03	2.64559150e-03	1.57640100e-03	0.00000000e+00
2.285           	1.04875210e-01	3.06869110e-03	2.63730570e-03	1.66221770e-03	0.00000000e+00
2.29            	2.62747150e-01	3.06050240e-03	2.62902860e-03	1.70671890e-03	0.00000000e+00
2.295           	1.95466430e-01	3.05232020e-03	2.62076040e-03	1.85994370e-03	0.00000000e+00
2.3             	1.52559940e-01	3.04414440e-03	2.61250010e-03	2.06184920e-03	0.00000000e+00
2.305           	3.14803630e-01	3.03597510e-03	2.60425050e-03	1.89381570e-03	0.00000000e+00
2.31            	1.12753720e-01	3.02781230e-03	2.59600930e-03	1.69168460e-03	0.00000000e+00
2.315           	1.96807150e-01	3.01965590e-03	2.58777700e-03	1.77692580e-03	0.00000000e+00
2.32            	1.09403560e-01	3.01150600e-03	2.57955370e-03	1.78688960e-03	0.00000000e+00
2.325           	1.92125600e-01	3.00336260e-03	2.57133930e-03	1.82322550e-03	0.00000000e+00
2.33            	2.33164930e-01	2.99522560e-03	2.56313410e-03	1.55373240e-03	0.00000000e+00
2.335           	1.33530260e-01	2.98709510e-03	2.55493790e-03	1.81643830e-03	0.00000000e+00
2.34            	1.36349890e-01	2.97897100e-03	2.54674990e-03	1.62099520e-03	0.00000000e+00
2.345           	8.75879490e-02	2.97085340e-03	2.53857270e-03	2.00812470e-03	0.00000000e+00
2.35            	1.92671550e-01	2.96274230e-03	2.53040430e-03	1.75107060e-03	0.00000000e+00
2.355           	1.49732400e-01	2.95463760e-03	2.52224490e-03	1.67191640e-03	0.00000000e+00
2.36            	2.32458220e-01	2.94653950e-03	2.51409370e-03	1.74967540e-03	0.00000000e+00
2.365           	1.93917400e-01	2.93844780e-03	2.50595340e-03	1.53010660e-03	0.00000000e+00
2.37            	4.32111530e-01	2.93036270e-03	2.49782200e-03	1.52780620e-03	0.00000000e+00
2.375           	1.02254650e-01	2.92228400e-03	2.48969970e-03	1.87710010e-03	0.00000000e+00
2.38            	1.30201180e-01	2.91421190e-03	2.48158580e-03	1.64150910e-03	0.00000000e+00
2.385           	8.51198530e-02	2.90614630e-03	2.47348290e-03	1.76491800e-03	0.00000000e+00
2.39            	1.08093500e-01	2.89808730e-03	2.46538800e-03	1.66400250e-03	0.00000000e+00
2.395           	1.29176830e-01	2.89003480e-03	2.45730400e-03	1.60806050e-03	0.00000000e+00
2.4             	1.69736860e-01	2.88198890e-03	2.44922900e-03	1.59648200e-03	0.00000000e+00
2.405           	1.76397440e-01	2.87394960e-03	2.44116250e-03	1.48146230e-03	0.00000000e+00
2.41            	1.09853950e-01	2.86591690e-03	2.43310600e-03	1.72911880e-03	0.00000000e+00
2.415           	1.67849980e-01	2.85789070e-03	2.42505930e-03	1.63039720e-03	0.00000000e+00
2.42            	1.51846550e-01	2.84987130e-03	2.41702320e-03	1.51051440e-03	0.00000000e+00
2.425           	1.51226780e-01	2.84185850e-03	2.40899520e-03	1.55424180e-03	0.00000000e+00
2.43            	3.56971710e-01	2.83385230e-03	2.40097720e-03	1.67990880e-03	0.00000000e+00
2.435           	1.09728180e-01	2.82585290e-03	2.39297000e-03	1.38556480e-03	0.00000000e+00
2.44            	3.02660170e-01	2.81786020e-03	2.38497200e-03	1.51316350e-03	0.00000000e+00
2.445           	1.24262510e-01	2.80987420e-03	2.37698350e-03	1.47133640e-03	0.00000000e+00
2.45            	1.87322720e-01	2.80189490e-03	2.36900380e-03	1.46384940e-03	0.00000000e+00
